,Year,Coach1,Balance1,Coach2,Balance2,Coach3,Balance3,Coach4,Balance4,Coach1Wins,Coach1Lose,Coach2Wins,Coach2Lose,Coach3Wins,Coach3Lose,Coach4Wins,Coach4Lose,Total1,Total2,Total3,Total4,Precentage1,Precentage2,Precentage3,Precentage4
87,1949,Joe Lapchick,32-28,nan,nan,nan,nan,nan,nan,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,0,53,,,
88,1948,Joe Lapchick,26-22,nan,nan,nan,nan,nan,nan,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0,0,54,,,
89,1947,Neil Cohalan,33-27,nan,nan,nan,nan,nan,nan,33.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,0,55,,,
1,2019,Billy Donovan,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
2,2018,Billy Donovan,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
3,2017,Billy Donovan,47-35,nan,nan,nan,nan,nan,nan,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,57,,,
4,2016,Billy Donovan,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
5,2015,Scott Brooks,45-37,nan,nan,nan,nan,nan,nan,45.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,54,,,
6,2014,Scott Brooks,59-23,nan,nan,nan,nan,nan,nan,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,71,,,
7,2013,Scott Brooks,60-22,nan,nan,nan,nan,nan,nan,60.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,73,,,
8,2012,Scott Brooks,47-19,nan,nan,nan,nan,nan,nan,47.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0,71,,,
9,2011,Scott Brooks,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
10,2010,Scott Brooks,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
12,2009,P.J. Carlesimo,1-12,Scott Brooks,22-47,nan,nan,nan,nan,1.0,12.0,22.0,47.0,0.0,0.0,0.0,0.0,13,69,0,0,7,31,,
13,2008,P.J. Carlesimo,20-62,nan,nan,nan,nan,nan,nan,20.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,24,,,
14,2007,Bob Hill,31-51,nan,nan,nan,nan,nan,nan,31.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,37,,,
16,2006,Bob Weiss,13-17,Bob Hill,22-30,nan,nan,nan,nan,13.0,17.0,22.0,30.0,0.0,0.0,0.0,0.0,30,52,0,0,43,42,,
17,2005,Nate McMillan,52-30,nan,nan,nan,nan,nan,nan,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,63,,,
18,2004,Nate McMillan,37-45,nan,nan,nan,nan,nan,nan,37.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,45,,,
19,2003,Nate McMillan,40-42,nan,nan,nan,nan,nan,nan,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,48,,,
20,2002,Nate McMillan,45-37,nan,nan,nan,nan,nan,nan,45.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,54,,,
22,2001,Paul Westphal,6-9,Nate McMillan,38-29,nan,nan,nan,nan,6.0,9.0,38.0,29.0,0.0,0.0,0.0,0.0,15,67,0,0,40,56,,
23,2000,Paul Westphal,45-37,nan,nan,nan,nan,nan,nan,45.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,54,,,
24,1999,Paul Westphal,25-25,nan,nan,nan,nan,nan,nan,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,0,50,,,
25,1998,George Karl,61-21,nan,nan,nan,nan,nan,nan,61.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,74,,,
26,1997,George Karl,57-25,nan,nan,nan,nan,nan,nan,57.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,69,,,
27,1996,George Karl,64-18,nan,nan,nan,nan,nan,nan,64.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,78,,,
28,1995,George Karl,57-25,nan,nan,nan,nan,nan,nan,57.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,69,,,
29,1994,George Karl,63-19,nan,nan,nan,nan,nan,nan,63.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,76,,,
30,1993,George Karl,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
33,1992,K.C. Jones,18-18,Bob Kloppenburg,2-2,George Karl,27-15,nan,nan,18.0,18.0,2.0,2.0,27.0,15.0,0.0,0.0,36,4,42,0,50,50,64,
34,1991,K.C. Jones,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
35,1990,Bernie Bickerstaff,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
36,1989,Bernie Bickerstaff,47-35,nan,nan,nan,nan,nan,nan,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,57,,,
37,1988,Bernie Bickerstaff,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
38,1987,Bernie Bickerstaff,39-43,nan,nan,nan,nan,nan,nan,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,47,,,
39,1986,Bernie Bickerstaff,31-51,nan,nan,nan,nan,nan,nan,31.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,37,,,
40,1985,Lenny Wilkens,31-51,nan,nan,nan,nan,nan,nan,31.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,37,,,
41,1984,Lenny Wilkens,42-40,nan,nan,nan,nan,nan,nan,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,51,,,
42,1983,Lenny Wilkens,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
43,1982,Lenny Wilkens,52-30,nan,nan,nan,nan,nan,nan,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,63,,,
44,1981,Lenny Wilkens,34-48,nan,nan,nan,nan,nan,nan,34.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,41,,,
45,1980,Lenny Wilkens,56-26,nan,nan,nan,nan,nan,nan,56.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,68,,,
46,1979,Lenny Wilkens,52-30,nan,nan,nan,nan,nan,nan,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,63,,,
48,1978,Bob Hopkins,5-17,Lenny Wilkens,42-18,nan,nan,nan,nan,5.0,17.0,42.0,18.0,0.0,0.0,0.0,0.0,22,60,0,0,22,70,,
49,1977,Bill Russell,40-42,nan,nan,nan,nan,nan,nan,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,48,,,
50,1976,Bill Russell,43-39,nan,nan,nan,nan,nan,nan,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,52,,,
51,1975,Bill Russell,43-39,nan,nan,nan,nan,nan,nan,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,52,,,
52,1974,Bill Russell,36-46,nan,nan,nan,nan,nan,nan,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,43,,,
54,1973,Tom Nissalke,13-32,Bucky Buckwalter,13-24,nan,nan,nan,nan,13.0,32.0,13.0,24.0,0.0,0.0,0.0,0.0,45,37,0,0,28,35,,
55,1972,Lenny Wilkens,47-35,nan,nan,nan,nan,nan,nan,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,57,,,
56,1971,Lenny Wilkens,38-44,nan,nan,nan,nan,nan,nan,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,46,,,
57,1970,Lenny Wilkens,36-46,nan,nan,nan,nan,nan,nan,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,43,,,
58,1969,Al Bianchi,30-52,nan,nan,nan,nan,nan,nan,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,36,,,
59,1968,Al Bianchi,23-59,nan,nan,nan,nan,nan,nan,23.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,28,,,
1,2019,Steve Clifford,42-40,nan,nan,nan,nan,nan,nan,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,51,,,
2,2018,Frank Vogel,25-57,nan,nan,nan,nan,nan,nan,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,30,,,
3,2017,Frank Vogel,29-53,nan,nan,nan,nan,nan,nan,29.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,35,,,
4,2016,Scott Skiles,35-47,nan,nan,nan,nan,nan,nan,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,42,,,
6,2015,Jacque Vaughn,15-37,James Borrego,10-20,nan,nan,nan,nan,15.0,37.0,10.0,20.0,0.0,0.0,0.0,0.0,52,30,0,0,28,33,,
7,2014,Jacque Vaughn,23-59,nan,nan,nan,nan,nan,nan,23.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,28,,,
8,2013,Jacque Vaughn,20-62,nan,nan,nan,nan,nan,nan,20.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,24,,,
9,2012,Stan Van Gundy,37-29,nan,nan,nan,nan,nan,nan,37.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0,56,,,
10,2011,Stan Van Gundy,52-30,nan,nan,nan,nan,nan,nan,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,63,,,
11,2010,Stan Van Gundy,59-23,nan,nan,nan,nan,nan,nan,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,71,,,
12,2009,Stan Van Gundy,59-23,nan,nan,nan,nan,nan,nan,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,71,,,
13,2008,Stan Van Gundy,52-30,nan,nan,nan,nan,nan,nan,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,63,,,
14,2007,Brian Hill,40-42,nan,nan,nan,nan,nan,nan,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,48,,,
15,2006,Brian Hill,36-46,nan,nan,nan,nan,nan,nan,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,43,,,
17,2005,Johnny Davis,31-33,Chris Jent,5-13,nan,nan,nan,nan,31.0,33.0,5.0,13.0,0.0,0.0,0.0,0.0,64,18,0,0,48,27,,
19,2004,Doc Rivers,1-10,Johnny Davis,20-51,nan,nan,nan,nan,1.0,10.0,20.0,51.0,0.0,0.0,0.0,0.0,11,71,0,0,9,28,,
20,2003,Doc Rivers,42-40,nan,nan,nan,nan,nan,nan,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,51,,,
21,2002,Doc Rivers,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
22,2001,Doc Rivers,43-39,nan,nan,nan,nan,nan,nan,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,52,,,
23,2000,Doc Rivers,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
24,1999,Chuck Daly,33-17,nan,nan,nan,nan,nan,nan,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,0,66,,,
25,1998,Chuck Daly,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
27,1997,Brian Hill,24-25,Richie Adubato,21-12,nan,nan,nan,nan,24.0,25.0,21.0,12.0,0.0,0.0,0.0,0.0,49,33,0,0,48,63,,
28,1996,Brian Hill,60-22,nan,nan,nan,nan,nan,nan,60.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,73,,,
29,1995,Brian Hill,57-25,nan,nan,nan,nan,nan,nan,57.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,69,,,
30,1994,Brian Hill,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
31,1993,Matt Guokas,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
32,1992,Matt Guokas,21-61,nan,nan,nan,nan,nan,nan,21.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,25,,,
33,1991,Matt Guokas,31-51,nan,nan,nan,nan,nan,nan,31.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,37,,,
34,1990,Matt Guokas,18-64,nan,nan,nan,nan,nan,nan,18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,21,,,
1,2019,Brett Brown,51-31,nan,nan,nan,nan,nan,nan,51.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,62,,,
2,2018,Brett Brown,52-30,nan,nan,nan,nan,nan,nan,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,63,,,
3,2017,Brett Brown,28-54,nan,nan,nan,nan,nan,nan,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,34,,,
4,2016,Brett Brown,10-72,nan,nan,nan,nan,nan,nan,10.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,12,,,
5,2015,Brett Brown,18-64,nan,nan,nan,nan,nan,nan,18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,21,,,
6,2014,Brett Brown,19-63,nan,nan,nan,nan,nan,nan,19.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,23,,,
7,2013,Doug Collins,34-48,nan,nan,nan,nan,nan,nan,34.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,41,,,
8,2012,Doug Collins,35-31,nan,nan,nan,nan,nan,nan,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0,53,,,
9,2011,Doug Collins,41-41,nan,nan,nan,nan,nan,nan,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,50,,,
10,2010,Eddie Jordan,27-55,nan,nan,nan,nan,nan,nan,27.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,32,,,
12,2009,Maurice Cheeks,9-14,Tony DiLeo,32-27,nan,nan,nan,nan,9.0,14.0,32.0,27.0,0.0,0.0,0.0,0.0,23,59,0,0,39,54,,
13,2008,Maurice Cheeks,40-42,nan,nan,nan,nan,nan,nan,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,48,,,
14,2007,Maurice Cheeks,35-47,nan,nan,nan,nan,nan,nan,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,42,,,
15,2006,Maurice Cheeks,38-44,nan,nan,nan,nan,nan,nan,38.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,46,,,
16,2005,Jim O'Brien,43-39,nan,nan,nan,nan,nan,nan,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,52,,,
18,2004,Randy Ayers,21-31,Chris Ford,12-18,nan,nan,nan,nan,21.0,31.0,12.0,18.0,0.0,0.0,0.0,0.0,52,30,0,0,40,40,,
19,2003,Larry Brown,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
20,2002,Larry Brown,43-39,nan,nan,nan,nan,nan,nan,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,52,,,
21,2001,Larry Brown,56-26,nan,nan,nan,nan,nan,nan,56.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,68,,,
22,2000,Larry Brown,49-33,nan,nan,nan,nan,nan,nan,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,59,,,
23,1999,Larry Brown,28-22,nan,nan,nan,nan,nan,nan,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,0,0,56,,,
24,1998,Larry Brown,31-51,nan,nan,nan,nan,nan,nan,31.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,37,,,
25,1997,Johnny Davis,22-60,nan,nan,nan,nan,nan,nan,22.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,26,,,
26,1996,John Lucas,18-64,nan,nan,nan,nan,nan,nan,18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,21,,,
27,1995,John Lucas,24-58,nan,nan,nan,nan,nan,nan,24.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,29,,,
28,1994,Fred Carter,25-57,nan,nan,nan,nan,nan,nan,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,30,,,
30,1993,Doug Moe,19-37,Fred Carter,7-19,nan,nan,nan,nan,19.0,37.0,7.0,19.0,0.0,0.0,0.0,0.0,56,26,0,0,33,26,,
31,1992,Jim Lynam,35-47,nan,nan,nan,nan,nan,nan,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,42,,,
32,1991,Jim Lynam,44-38,nan,nan,nan,nan,nan,nan,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,53,,,
33,1990,Jim Lynam,53-29,nan,nan,nan,nan,nan,nan,53.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,64,,,
34,1989,Jim Lynam,46-36,nan,nan,nan,nan,nan,nan,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,56,,,
36,1988,Matt Guokas,20-23,Jim Lynam,16-23,nan,nan,nan,nan,20.0,23.0,16.0,23.0,0.0,0.0,0.0,0.0,43,39,0,0,46,41,,
37,1987,Matt Guokas,45-37,nan,nan,nan,nan,nan,nan,45.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,54,,,
38,1986,Matt Guokas,54-28,nan,nan,nan,nan,nan,nan,54.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,65,,,
39,1985,Billy Cunningham,58-24,nan,nan,nan,nan,nan,nan,58.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,70,,,
40,1984,Billy Cunningham,52-30,nan,nan,nan,nan,nan,nan,52.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,63,,,
41,1983,Billy Cunningham,65-17,nan,nan,nan,nan,nan,nan,65.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,79,,,
42,1982,Billy Cunningham,58-24,nan,nan,nan,nan,nan,nan,58.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,70,,,
43,1981,Billy Cunningham,62-20,nan,nan,nan,nan,nan,nan,62.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,75,,,
44,1980,Billy Cunningham,59-23,nan,nan,nan,nan,nan,nan,59.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,71,,,
45,1979,Billy Cunningham,47-35,nan,nan,nan,nan,nan,nan,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,57,,,
47,1978,Gene Shue,2-4,Billy Cunningham,53-23,nan,nan,nan,nan,2.0,4.0,53.0,23.0,0.0,0.0,0.0,0.0,6,76,0,0,33,69,,
48,1977,Gene Shue,50-32,nan,nan,nan,nan,nan,nan,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,60,,,
49,1976,Gene Shue,46-36,nan,nan,nan,nan,nan,nan,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,56,,,
50,1975,Gene Shue,34-48,nan,nan,nan,nan,nan,nan,34.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,41,,,
51,1974,Gene Shue,25-57,nan,nan,nan,nan,nan,nan,25.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,30,,,
53,1973,Roy Rubin,4-47,Kevin Loughery,5-26,nan,nan,nan,nan,4.0,47.0,5.0,26.0,0.0,0.0,0.0,0.0,51,31,0,0,7,16,,
54,1972,Jack Ramsay,30-52,nan,nan,nan,nan,nan,nan,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,36,,,
55,1971,Jack Ramsay,47-35,nan,nan,nan,nan,nan,nan,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,57,,,
56,1970,Jack Ramsay,42-40,nan,nan,nan,nan,nan,nan,42.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,51,,,
57,1969,Jack Ramsay,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
58,1968,Alex Hannum,62-20,nan,nan,nan,nan,nan,nan,62.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,75,,,
59,1967,Alex Hannum,68-13,nan,nan,nan,nan,nan,nan,68.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0,0,0,83,,,
60,1966,Dolph Schayes,55-25,nan,nan,nan,nan,nan,nan,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,68,,,
61,1965,Dolph Schayes,40-40,nan,nan,nan,nan,nan,nan,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,50,,,
62,1964,Dolph Schayes,34-46,nan,nan,nan,nan,nan,nan,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,42,,,
63,1963,Alex Hannum,48-32,nan,nan,nan,nan,nan,nan,48.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,60,,,
64,1962,Alex Hannum,41-39,nan,nan,nan,nan,nan,nan,41.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,51,,,
65,1961,Alex Hannum,38-41,nan,nan,nan,nan,nan,nan,38.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0,0,0,48,,,
66,1960,Paul Seymour,45-30,nan,nan,nan,nan,nan,nan,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,0,60,,,
67,1959,Paul Seymour,35-37,nan,nan,nan,nan,nan,nan,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,48,,,
68,1958,Paul Seymour,41-31,nan,nan,nan,nan,nan,nan,41.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,56,,,
70,1957,Al Cervi,4-8,Paul Seymour,34-26,nan,nan,nan,nan,4.0,8.0,34.0,26.0,0.0,0.0,0.0,0.0,12,60,0,0,33,56,,
71,1956,Al Cervi,35-37,nan,nan,nan,nan,nan,nan,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,48,,,
72,1955,Al Cervi,43-29,nan,nan,nan,nan,nan,nan,43.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,59,,,
73,1954,Al Cervi,42-30,nan,nan,nan,nan,nan,nan,42.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,58,,,
74,1953,Al Cervi,47-24,nan,nan,nan,nan,nan,nan,47.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0,0,0,66,,,
75,1952,Al Cervi,40-26,nan,nan,nan,nan,nan,nan,40.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0,60,,,
76,1951,Al Cervi,32-34,nan,nan,nan,nan,nan,nan,32.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0,48,,,
77,1950,Al Cervi,51-13,nan,nan,nan,nan,nan,nan,51.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0,0,79,,,
1,2019,Igor Kokoskov,19-63,nan,nan,nan,nan,nan,nan,19.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,23,,,
3,2018,Earl Watson,0-3,Jay Triano,21-58,nan,nan,nan,nan,0.0,3.0,21.0,58.0,0.0,0.0,0.0,0.0,3,79,0,0,0,26,,
4,2017,Earl Watson,24-58,nan,nan,nan,nan,nan,nan,24.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,29,,,
6,2016,Jeff Hornacek,14-35,Earl Watson,9-24,nan,nan,nan,nan,14.0,35.0,9.0,24.0,0.0,0.0,0.0,0.0,49,33,0,0,28,27,,
7,2015,Jeff Hornacek,39-43,nan,nan,nan,nan,nan,nan,39.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,47,,,
8,2014,Jeff Hornacek,48-34,nan,nan,nan,nan,nan,nan,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,58,,,
10,2013,Alvin Gentry,13-28,Lindsey Hunter,12-29,nan,nan,nan,nan,13.0,28.0,12.0,29.0,0.0,0.0,0.0,0.0,41,41,0,0,31,29,,
11,2012,Alvin Gentry,33-33,nan,nan,nan,nan,nan,nan,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,0,0,50,,,
12,2011,Alvin Gentry,40-42,nan,nan,nan,nan,nan,nan,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,48,,,
13,2010,Alvin Gentry,54-28,nan,nan,nan,nan,nan,nan,54.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,65,,,
15,2009,Terry Porter,28-23,Alvin Gentry,18-13,nan,nan,nan,nan,28.0,23.0,18.0,13.0,0.0,0.0,0.0,0.0,51,31,0,0,54,58,,
16,2008,Mike D'Antoni,55-27,nan,nan,nan,nan,nan,nan,55.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,67,,,
17,2007,Mike D'Antoni,61-21,nan,nan,nan,nan,nan,nan,61.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,74,,,
18,2006,Mike D'Antoni,54-28,nan,nan,nan,nan,nan,nan,54.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,65,,,
19,2005,Mike D'Antoni,62-20,nan,nan,nan,nan,nan,nan,62.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0,0,0,75,,,
